Ticker,Name,Exchange
CHTP,Chelsea Therapeutics International,NASDAQ
CHTR,Charter Communications,NASDAQ
CHUY,Chuy's Holding,NASDAQ
CHW,Calamos Global Dynamic,NASDAQ
CHXF,Wisdomtree China Dividend Ex-Fi,NASDAQ
CHY,Calamos Convertible And High,NASDAQ
CHYR,Chyron Corp.,NASDAQ
CIDM,Cinedigm Digital Cinema Corp,NASDAQ
CIEN,Ciena Corp.,NASDAQ
CIFC,Cifc Corp.,NASDAQ
CIMT,Cimatron Limited,NASDAQ
CINF,Cincinnati Financial Corp.,NASDAQ
CISAA,Cis Acquisition.,NASDAQ
CISAU,Cis Acquisition.,NASDAQ
CISAW,Cis Acquisition.,NASDAQ
CISG,Cninsure,NASDAQ
CITZ,Cfs Bancorp,NASDAQ
CIZN,Citizens Holding Company,NASDAQ
CJJD,China Jo-Jo Drugstores,NASDAQ
CKEC,Carmike Cinemas,NASDAQ
CKSW,Clicksoftware,NASDAQ
CLAC,Capitol Acquisition Corp. II,NASDAQ
CLACU,Capitol Acquisition Corp. II,NASDAQ
CLACW,Capitol Acquisition Corp. II,NASDAQ
CLBH,Carolina Bank Holdings,NASDAQ
CLCT,Collectors Universe,NASDAQ
CLDX,Celldex Therapeutics,NASDAQ
CLFD,Clearfield,NASDAQ
CLIR,Clearsign Combustion Corporatio,NASDAQ
CLMS,Calamos Asset Management,NASDAQ
CLMT,Calumet Specialty Products,NASDAQ
CLNE,Clean Energy Fuels,NASDAQ
CLNT,Cleantech Solutions International,NASDAQ
CLRO,Clearone Communications,NASDAQ
CLRX,Tegal Corp.,NASDAQ
CLSN,Celsion Corp.,NASDAQ
CLUB,Town Sports International Holdings,NASDAQ
CLVS,Clovis Oncology,NASDAQ
CLWT,Euro Tech Holdings Company,NASDAQ
CMCO,Columbus Mckinnon Corp.,NASDAQ
CMCSA,Comcast Corp.,NASDAQ
CMCSK,Comcast Corp.,NASDAQ
CME,Cme Group,NASDAQ
CMGE,China Mobile Games And Entertai,NASDAQ
CMLS,Cumulus Media,NASDAQ
CMRX,Chimerix,NASDAQ
CMSB,Cms Bancorp,NASDAQ
CMTL,Comtech Telecommunications,NASDAQ
CNAT,Conatus Pharmaceuticals,NASDAQ
CNBC,Center Bancorp,NASDAQ
CNBKA,Century Bancorp,NASDAQ
CNDO,Coronado Biosciences,NASDAQ
CNET,Chinanet Online Holdings,NASDAQ
CNIT,China Information Technology,NASDAQ
CNMD,Conmed Corp.,NASDAQ
CNOB,Connectone Bancorp,NASDAQ
CNQR,Concur,NASDAQ
CNSI,Comverse,NASDAQ
CNSL,Consolidated Communications Holdings,NASDAQ
CNTF,China Techfaith Wireless,NASDAQ
CNTY,Century Casinos,NASDAQ
CNYD,China Yida Holding Co.,NASDAQ
COA,Coastal Contacts,NASDAQ
COB,Solarwinds,NASDAQ
COBK,Colonial Financial Services,NASDAQ
COBR,Cobra Electronics Corp.,NASDAQ
COBZ,Cobiz Financial,NASDAQ
COCO,Corinthian Colleges,NASDAQ
COGO,Cogo Group,NASDAQ
COHR,Coherent,NASDAQ
COHU,Cohu,NASDAQ
COKE,Coca-Cola Bottling Co. Consolidated,NASDAQ
COLB,Columbia Banking System,NASDAQ
COLM,Columbia Sportswear Company,NASDAQ
CONE,Cyrusone,NASDAQ
CONN,Conn's,NASDAQ
COOL,Majesco Entertainment Company,NASDAQ
CORE,Core-Mark Holding Company,NASDAQ
CORT,Corcept Therapeutics,NASDAQ
COSI,Cosi,NASDAQ
COST,Costco Wholesale Corp.,NASDAQ
COWN,Cowen Group,NASDAQ
CPAH,Counterpath Corporation,NASDAQ
CPGI,China Shengda Packaging Group,NASDAQ
CPHC,Canterbury Park Holding Corp.,NASDAQ
CPHD,Cepheid,NASDAQ
CPIX,Cumberland Pharmaceuticals,NASDAQ
CPLA,Capella Education Company,NASDAQ
CPLP,Capital Product Partners L.P.,NASDAQ
CPRT,Copart,NASDAQ
CPRX,Catalyst Pharmaceutical Partners,NASDAQ
CPSI,Computer Programs And Systems,NASDAQ
CPSL,China Precision Steel,NASDAQ
CPSS,Consumer Portfolio Services,NASDAQ
CPST,Capstone Turbine Corp.,NASDAQ
CPWR,Compuware Corp.,NASDAQ
CRAI,Cra Internationalinc.,NASDAQ
CRAY,Cray,NASDAQ
CRDC,Cardica,NASDAQ
CRDS,Crossroads Systems#,NASDAQ
CREE,Cree,NASDAQ
CREG,China Recycling Energy Corp.,NASDAQ
CRESW,Cresud S.A.C.I.F. Y A.,NASDAQ
CRESY,Cresud S.A.C.I.F. Y A.,NASDAQ
CRIS,Curis,NASDAQ
CRMB,Crumbs Bake Shop,NASDAQ
CRMBU,Crumbs Bake Shop Un,NASDAQ
CRMBW,Crumbs Bake Shope Wt,NASDAQ
CRME,Cardiome Pharma Corp.,NASDAQ
CRMT,America's Car-Mart,NASDAQ
CRNT,Ceragon Networks,NASDAQ
CROX,Crocs,NASDAQ
CRRB,Carrollton Bancorp,NASDAQ
CRRC,Courier Corp.,NASDAQ
CRTX,Cornerstone Therapeutics,NASDAQ
CRUS,Cirrus Logic,NASDAQ
CRVL,Corvel,NASDAQ
CRWN,Crown Media Holdings,NASDAQ
CRWS,Crown Crafts,NASDAQ
CRZO,Carrizo Oil & Gas,NASDAQ
CSBK,Clifton Savings Bancorp,NASDAQ
CSCD,Cascade Microtech,NASDAQ
CSCO,Cisco Systems,NASDAQ
CSFL,Centerstate Banks,NASDAQ
CSGP,Costar Group,NASDAQ
CSGS,Csg Systems International,NASDAQ
CSII,Cardiovascular Systems,NASDAQ
CSIQ,Canadian Solar,NASDAQ
CSOD,Cornerstone Ondemand,NASDAQ
CSPI,Csp,NASDAQ
CSQ,Calamos Strategic Total Return Fund,NASDAQ
CSRE,Csr Plc,NASDAQ
CSTE,Caesarstone Sdot-Yam.,NASDAQ
CSUN,China Sunergy Co.,NASDAQ
CSWC,Capital Southwest Corp.,NASDAQ
CTAS,Cintas Corp.,NASDAQ
CTBI,Community Trust Bancorp,NASDAQ
CTCH,Commtouch Software,NASDAQ
CTCM,Ctc Media,NASDAQ
CTCT,Constant Contact,NASDAQ
CTG,Computer Task Group,NASDAQ
CTHR,Charles & Colvard,NASDAQ
CTIB,Cti Industries Corp.,NASDAQ
CTIC,Cell Therapeutics,NASDAQ
CTRL,Control4 Corporation,NASDAQ
CTRN,Citi Trends,NASDAQ
CTRP,Ctrip.Com International,NASDAQ
CTRX,Catamaran Corp,NASDAQ
CTSH,Cognizant Technology Solutions,NASDAQ
CTWS,Connecticut Water Service,NASDAQ
CTXS,Citrix Systems,NASDAQ
CU,ISE Global Copper Index First Trust,NASDAQ
CUBA,The Herzfeld Caribbean Basin Fund,NASDAQ
CUBI,Customers Bancorp,NASDAQ
CUBIL,Customers Bancorp,NASDAQ
CUI,Cui Global,NASDAQ
CUNB,California United Bk,NASDAQ
CUTR,Cutera,NASDAQ
CVBF,Cvb Financial Corp.,NASDAQ
CVCO,Cavco Industries,NASDAQ
CVCY,Central Valley Community Bancorp,NASDAQ
CVGI,Commercial Vehicle Group,NASDAQ
CVGW,Calavo Growers,NASDAQ
CVLT,Commvault Systems,NASDAQ
CVLY,Codorus Valley Bancorp,NASDAQ
CVTI,Covenant Transportation Group,NASDAQ
CVV,Cvd Equipment Corp.,NASDAQ
CWBC,Community West Bancshares,NASDAQ
CWCO,Consolidated Water Co.,NASDAQ
CWEI,Clayton Williams Energy,NASDAQ
CWST,Casella Waste Systems,NASDAQ
CWTR,Coldwater Creek,NASDAQ
CXDC,China Xd Plastics Company,NASDAQ
CXPO,Crimson Exploration,NASDAQ
CY,Cypress Semiconductor Corp.,NASDAQ
CYAN,Cyanotech Corp.,NASDAQ
CYBE,Cyberoptics Corp.,NASDAQ
CYBX,Cyberonics,NASDAQ
CYCC,Cyclacel Pharmaceuticals,NASDAQ
CYCCP,Cyclacel Pharmaceuticals,NASDAQ
CYNO,Cynosure,NASDAQ
CYOU,Changyou.Com Limited,NASDAQ
CYTK,Cytokinetics,NASDAQ
CYTR,Cytrx Corp.,NASDAQ
CYTX,Cytori Therapeutics,NASDAQ
CYTXW,Cytori Therapeutics,NASDAQ
CZFC,Citizens First Corp.,NASDAQ
CZNC,Citizens & Northern Corp,NASDAQ
CZR,Caesars Entertainment Corporati,NASDAQ
CZWI,Citizens Community Bancorp,NASDAQ
DAEG,Unify Corp.,NASDAQ
DAIO,Data I/O Corp.,NASDAQ
DAKT,Daktronics,NASDAQ
DARA,Dara Biosciences,NASDAQ
DATE,Jiayuan.Com International.,NASDAQ
DAVE,Famous Dave's Of America,NASDAQ
DBLE,Double Eagle Petroleum Company,NASDAQ
DBLEP,Double Eagle Petroleum Company,NASDAQ
DCIN,Digital Cinema Destinations Cor,NASDAQ
DCIX,Diana Containerships,NASDAQ
DCOM,Dime Community Bancshares,NASDAQ
DCTH,Delcath Systems,NASDAQ
DECK,Deckers Outdoor Corp.,NASDAQ
DELL,Dell,NASDAQ
DENN,Denny's Corp.,NASDAQ
DEPO,Depomed,NASDAQ
DEST,Destination Maternity Corp.,NASDAQ
DFRG,Del Frisco's Restaurant Group Llc.,NASDAQ
DFZ,R.G. Barry Corp.,NASDAQ
DGAS,Delta Natural Gas Company,NASDAQ
DGICA,Donegal Group,NASDAQ
DGICB,Donegal Group,NASDAQ
DGII,Digi International,NASDAQ
DGIT,Dg Fastchannel,NASDAQ
DGLY,Digital Ally,NASDAQ
DGRE,Wisdomtree Emerging Markets Div,NASDAQ
DGRS,Wisdomtree U.S. Smallcap Divide,NASDAQ
DGRW,Wisdomtree U.S. Dividend Growth,NASDAQ
DHIL,Diamond Hill Investment Group,NASDAQ
DHRM,Dehaier Medical Systems,NASDAQ
DIOD,Diodes,NASDAQ
DISCA,Discovery Communications,NASDAQ
DISCB,Discovery Communications,NASDAQ
DISCK,Discovery Communications,NASDAQ
DISH,Dish Network Corp.,NASDAQ
DJCO,Daily Journal Corp. [S.C.],NASDAQ
DLHC,Dlh Holdings Corp,NASDAQ
DLIA,Delia*S,NASDAQ
DLLR,Dollar Financial,NASDAQ
DLTR,Dollar Tree,NASDAQ
DMLP,Dorchester Minerals L.P.,NASDAQ
DMND,Diamond Foods,NASDAQ
DMRC,Digimarc Corp.,NASDAQ
DNBF,Dnb Financial Corp,NASDAQ
DNDN,Dendreon Corp.,NASDAQ
DNKN,Dunkin' Brands Group,NASDAQ
DORM,Dorman Products,NASDAQ
DOVR,Dover Saddlery,NASDAQ
DRAD,Digirad Corp.,NASDAQ
DRAM,Dataram Corp.,NASDAQ
DRCO,Dynamics Research Corp.,NASDAQ
DRIV,Digital River,NASDAQ
DRRX,Durect Corp.,NASDAQ
DRTX,Durata Therapeutics,NASDAQ
DRWI,Dragonwave,NASDAQ
DRYS,Dryships,NASDAQ
DSCI,Derma Sciences,NASDAQ
DSCO,Discovery Laboratories,NASDAQ
DSGX,The Descartes Systems Group,NASDAQ
DSKX,Ds Healthcare Group,NASDAQ
DSPG,Dsp Group,NASDAQ
DSWL,Deswell Industries,NASDAQ
DTLK,Datalink Corp.,NASDAQ
DTSI,Dts,NASDAQ
DTV,Directv,NASDAQ
DVAX,Dynavax Corp.,NASDAQ
DVCR,Diversicare Healthcare Services,NASDAQ
DWA,Dreamworks Animation Skg,NASDAQ
DWCH,Datawatch Corp.,NASDAQ
DWSN,Dawson Geophysical Company,NASDAQ
DXCM,Dexcom,NASDAQ
DXJS,Wisdomtree Japan Hedged Smallca,NASDAQ
DXLG,Casual Male Retail Group,NASDAQ
DXM,Dex Media,NASDAQ
DXPE,Dxp Enterprises,NASDAQ
DXPS,Wisdomtree United Kingdom Hedge,NASDAQ
DXYN,The Dixie Group,NASDAQ
DYAX,Dyax,NASDAQ
DYNT,Dynatronics Corp.,NASDAQ
DYSL,Dynasil Corporation Of America,NASDAQ
EA,Electronic Arts,NASDAQ
EAC,Erickson Air-Craneorporated,NASDAQ
EAGLU,Silver Eagle Acquisition Corp.,NASDAQ
EBAY,Ebay,NASDAQ
EBIX,Ebix,NASDAQ
EBMT,Eagle Bancorp Montana,NASDAQ
EBSB,Meridian Interstate Bancorp,NASDAQ
EBTC,Enterprise Bancorp,NASDAQ
ECHO,Echo Global Logistics,NASDAQ
ECOL,US Ecology,NASDAQ
ECPG,Encore Capital Group,NASDAQ
ECTE,Echo Therapeutics,NASDAQ
ECTY,Ecotality,NASDAQ
ECYT,Endocyte,NASDAQ
EDAP,Edap Tms S.A.,NASDAQ
EDGW,Edgewater Technology,NASDAQ
EDMC,Education Management Corp.,NASDAQ
EDS,Exceed Company,NASDAQ
EDUC,Educational Development Corp.,NASDAQ
EEFT,Euronet Worldwide,NASDAQ
EEI,Ecology And Environment,NASDAQ
EEMA,Emrg Mkts Asia MSCI Ishares,NASDAQ
EEME,Emrg Mkts EMEA MSCI Ishares,NASDAQ
EEML,Emrg Mkts Latin Amer MSCI Ishares,NASDAQ
EFII,Electronics For Imaging,NASDAQ
EFSC,Enterprise Financial Services Corp.,NASDAQ
EFUT,Efuture Information Technology,NASDAQ
EGAN,Egain Comm Cp,NASDAQ
EGBN,Eagle Bancorp,NASDAQ
EGHT,8X8,NASDAQ
EGLE,Eagle Bulk Shipping,NASDAQ
EGOV,Nic,NASDAQ
EGRW,Emrg Mkts Growth MSCI Ishares,NASDAQ
EGT,Entertainment Gaming Asia,NASDAQ
EHTH,Ehealth,NASDAQ
EIHI,Eastern Insurance Holdings,NASDAQ
ELGX,Endologix,NASDAQ
ELNK,Earthlink,NASDAQ
ELON,Echelon Corp.,NASDAQ
ELOS,Syneron Medical,NASDAQ
ELRC,Electro Rent Corp.,NASDAQ
ELSE,Electro-Sensors,NASDAQ
ELTK,Eltek,NASDAQ
EMCB,Emrg Mkts Corporate Bond ETF Wisdomtree,NASDAQ
EMCF,Emclaire Financial Corp,NASDAQ
EMCI,Emc Insurance Group,NASDAQ
EMDI,Emrg Mkts Cons Disc MSCI Ishares,NASDAQ
EMDR,Velocityshares Emerging Markets,NASDAQ
EMEY,Emrg Mkts Energy Sector Capped MSCI,NASDAQ
EMFN,Emrg Mkts Financials Idx MSCI Ishares,NASDAQ
EMIF,S&P Emrg Mkts Infrastructure Ishares,NASDAQ
EMITF,Elbit Imaging,NASDAQ
EMKR,Emcore Corp.,NASDAQ
EML,Eastern Company,NASDAQ
EMMS,Emmis Communications Corp.,NASDAQ
EMMSP,Emmis Communications Corp.,NASDAQ
EMMT,Emrg Mkts Materials Idx MSCI Ishares,NASDAQ
ENDP,Endo Pharmaceuticals Holdings,NASDAQ
ENG,Englobal Corp.,NASDAQ
ENMD,Entremed,NASDAQ
ENOC,Enernoc,NASDAQ
ENPH,Enphase Energy,NASDAQ
ENSG,The Ensign Group,NASDAQ
ENT,Global Eagle Entertainment,NASDAQ
ENTA,Enanta Pharmaceuticals,NASDAQ
ENTG,Entegris,NASDAQ
ENTR,Entropic Communications,NASDAQ
ENVI,Envivio,NASDAQ
ENZN,Enzon Pharmaceuticals,NASDAQ
EONC,Eon Communications Corp.,NASDAQ
EOPN,E2Open,NASDAQ
EPAX,Ambassadors Group,NASDAQ
EPAY,Bottomline,NASDAQ
EPIQ,Epiq Systems,NASDAQ
EPZM,Epizyme,NASDAQ
EQIX,Equinix,NASDAQ
ERIC,Lm Ericsson Telephone Company,NASDAQ
ERIE,Erie Indemnity Company,NASDAQ
ERII,Energy Recovery,NASDAQ
EROC,Eagle Rock Energy Partners L.P.,NASDAQ
ERS,Empire Res,NASDAQ
ERW,Velocityshares Equal Risk Weigh,NASDAQ
ESBF,Esb Financial Corp.,NASDAQ
ESBK,The Elmira Savings Bank Fsb,NASDAQ
ESCA,Escalade,NASDAQ
ESEA,Euroseas,NASDAQ
ESGR,Enstar Group Limited,NASDAQ
ESIO,Electro Scientific Industries,NASDAQ
ESLT,Elbit Systems,NASDAQ
ESMC,Escalon Medical,NASDAQ
ESPR,Esperion Therapeutics,NASDAQ
ESRX,Express Scripts,NASDAQ
ESSA,Essa Bancorp,NASDAQ
ESSX,Essex Rental Corp.,NASDAQ
ESXB,Community Bankers Trust Corp.,NASDAQ
ESYS,Elecsys Corp.,NASDAQ
ETFC,E*Trade Financial Corp.,NASDAQ
ETRM,Enteromedics,NASDAQ
EUFN,Europe Financials Index MSCI Ishares,NASDAQ
EVAC,Edwards Group Limited,NASDAQ
EVAL,Emrg Mkts Value MSCI Ishares,NASDAQ
EVBS,Eastern Virginia Bankshares,NASDAQ
EVEP,Ev Energy Partners L.P.,NASDAQ
EVOL,Evolving Systems,NASDAQ
EVRY,Everyware Global,NASDAQ
EWBC,East West Bancorp,NASDAQ
EXA,Exa Corporation,NASDAQ
EXAC,Exactech,NASDAQ
EXAS,Exact Sciences Corp.,NASDAQ
EXEL,Exelixis,NASDAQ
EXFO,Exfo,NASDAQ
EXLP,Exterran Partners L.P.,NASDAQ
EXLS,Exlservice Holdings,NASDAQ
EXPD,Expeditors International Of Washington,NASDAQ
EXPE,Expedia,NASDAQ
EXPO,Exponent,NASDAQ
EXTR,Extreme Networks,NASDAQ
EXXI,Energy Xxi [Bermuda] Limited,NASDAQ
EZCH,Ezchip Semiconductor Limited,NASDAQ
EZPW,Ezcorp,NASDAQ
FALC,Falconstor Software,NASDAQ
FANG,Diamondback Energy,NASDAQ
FARM,Farmer Brothers Company,NASDAQ
FARO,Faro,NASDAQ
FAST,Fastenal Company,NASDAQ
FB,Facebook,NASDAQ
FBIZ,First Business Financial Services,NASDAQ
FBMI,Firstbank Corp.,NASDAQ
FBMS,The First Bancshares,NASDAQ
FBNC,First Bancorp,NASDAQ
FBNK,First Connecticut Bancorp,NASDAQ
FBRC,Fbr & Co,NASDAQ
FBSS,Fauquier Bankshares,NASDAQ
FCAP,First Capital,NASDAQ
FCBC,First Community Bancshares,NASDAQ
FCCO,First Community Corp.,NASDAQ
FCCY,1St Constitution Bancorp [Nj],NASDAQ
FCEL,Fuelcell Energy,NASDAQ
FCFS,First Cash Financial Services,NASDAQ
FCHI,FTSE China [Hk Listed] Index Ishares,NASDAQ
FCLF,First Clover Leaf Financial,NASDAQ
FCNCA,First Citizens Bancshares,NASDAQ
FCTY,1St Century Bancshares,NASDAQ
FCVA,First Capital Bancorp [Va],NASDAQ
FCZA,First Citizens Banc,NASDAQ
FDEF,First Defiance Financial,NASDAQ
FDML,Federal-Mogul Corp.,NASDAQ
FDUS,Fidus Investment Corporation,NASDAQ
FEFN,Far East Financials Index MSCI Ishares,NASDAQ
FEIC,Fei Company,NASDAQ
FEIM,Frequency Electronics,NASDAQ
FELE,Franklin Electric Co.,NASDAQ
FES,Forbes Energy Svcs,NASDAQ
FFBC,First Financial Bancorp.,NASDAQ
FFBCW,First Financial Bancorp.,NASDAQ
FFBH,First Federal Bancshares Of Arkansas,NASDAQ
FFCO,Fedfirst Financial Corp.,NASDAQ
FFEX,Frozen Food Express Industries,NASDAQ
FFHL,Fuwei Films Co.,NASDAQ
FFIC,Flushing Financial Corp.,NASDAQ
FFIN,First Financial Bankshares,NASDAQ
FFIV,F5 Networks,NASDAQ
FFKT,Farmers Capital Bank Corp.,NASDAQ
FFKY,First Financial Service Corp.,NASDAQ
FFN,Friendfinder Networks,NASDAQ
FFNM,First Federal Of Northern Michigan,NASDAQ
FFNW,First Financial Northwest,NASDAQ
FHCO,Female Health Company,NASDAQ
FIBK,First Interstate Bancsystem,NASDAQ
FINL,The Finish Line,NASDAQ
FIRE,Sourcefire,NASDAQ
FISH,Marlin Midstream Partners Lp,NASDAQ
FISI,Financial Institutions,NASDAQ
FISV,Fiserv,NASDAQ
FITB,Fifth Third Bancorp,NASDAQ
FIVE,Five Below,NASDAQ
FIZZ,National Beverage,NASDAQ
FLDM,Fluidigm Corp.,NASDAQ
FLEX,Flextronics International,NASDAQ
FLIC,The First Of Long Island Corp.,NASDAQ
FLIR,Flir Systems,NASDAQ
FLL,Full House Resorts,NASDAQ
FLML,Flamel S.A.,NASDAQ
FLOW,Flow International Corp.,NASDAQ
FLWS,1-800 Flowers.Com,NASDAQ
FLXS,Flexsteel Industries,NASDAQ
FMBI,First Midwest Bancorp,NASDAQ
FMER,Firstmerit Corp.,NASDAQ
FMFC,First M & F Corp.,NASDAQ
FMNB,Farmers Natl Banc Corp Oh,NASDAQ
FNFG,First Niagara Financial Group,NASDAQ
FNGN,Financial Engines,NASDAQ
FNHC,21St Century Holding Company,NASDAQ
FNLC,First Bancorp [Me],NASDAQ
FNSR,Finisar Corp.,NASDAQ
FOLD,Amicus Therapeutics,NASDAQ
FONE,Nasdaq Cea Smartphone First Trust,NASDAQ
FONR,Fonar Corp.,NASDAQ
FORD,Forward Industries,NASDAQ
FORM,Formfactor,NASDAQ
FORR,Forrester Research,NASDAQ
FORTY,Formula Systems,NASDAQ
FOSL,Fossil,NASDAQ
FOX,21St Century Fox Class B,NASDAQ
FOXA,21St Century Fox Class A,NASDAQ
FOXF,Fox Factory Holding Corp.,NASDAQ
FRAN,Francesca's Holdings Corporatio,NASDAQ
FRBK,Republic First Bancorp,NASDAQ
FRED,Fred's,NASDAQ
FREE,Freeseas,NASDAQ
FRGI,Fiesta Restaurant Group,NASDAQ
FRME,First Merchants Corp.,NASDAQ
FRNK,Franklin Financial Corporation,NASDAQ
FRP,Fairpoint Communications,NASDAQ
FSBK,First South Bancorp,NASDAQ
FSBW,Fs Bancorp,NASDAQ
FSC,Fifth Street Finance Corp.,NASDAQ
FSCFL,Fifth Street Finance Corp.,NASDAQ
FSCI,Fisher Communications,NASDAQ
FSFG,First Savings Financial Group,NASDAQ
FSFR,Fifth Street Senior Floating Ra,NASDAQ
FSGI,First Security Group,NASDAQ
FSLR,First Solar,NASDAQ
FSRV,Firstservice Corp.,NASDAQ
FSTR,L.B. Foster Company,NASDAQ
FSYS,Fuel Systems Solutions,NASDAQ
FTCS,Strategic Value Index First Trust,NASDAQ
FTEK,Fuel Tech,NASDAQ
FTNT,Fortinet,NASDAQ
FTR,Frontier Communications Company,NASDAQ
FTSL,First Trust Senior Loan Fund Et,NASDAQ
FUBC,1St United Bancorp [Fl],NASDAQ
FULL,Full Circle Capital Corp.,NASDAQ
FULLL,Full Circle Capital Corporation,NASDAQ
FULT,Fulton Financial Corp.,NASDAQ
FUNC,First United Corp.,NASDAQ
FUND,Royce Focus Trust,NASDAQ
FURX,Furiex Pharmaceuticals,NASDAQ
FWLT,Foster Wheeler Ag.,NASDAQ
FWM,Fairway Group Holdings Corp.,NASDAQ
FWRD,Forward Air Corp.,NASDAQ
FXCB,Fox Chase Bancorp,NASDAQ
FXEN,FX Energy,NASDAQ
GABC,German American Bancorp,NASDAQ
GAGA,Le Gaga Holdings,NASDAQ
GAI,Global-Tech Advanced Innovations,NASDAQ
GAIA,Gaiam,NASDAQ
GAIN,Gladstone Investment Corp.,NASDAQ
GAINP,Gladstone Investment Corporatio,NASDAQ
GALE,Galena Biopharma,NASDAQ
GALT,Galectin Therapeutics,NASDAQ
GALTU,Galectin Therapeutics,NASDAQ
GALTW,Galectin Therapeutics,NASDAQ
GAME,Shanda Games Limited,NASDAQ
GARS,Garrison Capital,NASDAQ
GASS,Stealthgas,NASDAQ
GBCI,Glacier Bancorp,NASDAQ
GBDC,Golub Capital Bdc,NASDAQ
GBLI,Global Indemnity Plc,NASDAQ
GBNK,Guaranty Bancorp,NASDAQ
GCBC,Greene County Bancorp,NASDAQ
GCOM,Globecomm Systems,NASDAQ
GCVRZ,Sanofi-Aventis Cvr,NASDAQ
GENC,Gencor Industries,NASDAQ
GENE,Genetic,NASDAQ
GENT,Gentium Spa,NASDAQ
GEOS,Oyo Geospace Corp.,NASDAQ
GERN,Geron Corp.,NASDAQ
GEVA,Synageva Biopharma Corp.,NASDAQ
GEVO,Gevo,NASDAQ
GFED,Guaranty Federal Bancshares,NASDAQ
GFN,General Finance Corp.,NASDAQ
GFNCP,General Financial,NASDAQ
GGAL,Grupo Financiero Galicia S.A.,NASDAQ
GHDX,Genomic Health,NASDAQ
GIFI,Gulf Island Fabrication,NASDAQ
GIGA,Giga-Tronics,NASDAQ
GIGM,Gigamedia Limited,NASDAQ
GIII,G-III Apparel Group,NASDAQ
GILD,Gilead Sciences,NASDAQ
GILT,Gilat Satellite Networks,NASDAQ
GIVN,Given Imaging,NASDAQ
GK,G&K Services,NASDAQ
GKNT,Geeknet,NASDAQ
GLAD,Gladstone Capital Corp.,NASDAQ
GLADP,Gladstone Capital Corporation,NASDAQ
GLBS,Globus Maritime Limited,NASDAQ
GLBZ,Glen Burnie Bancorp,NASDAQ
GLCB,Wisdomtree Global Corporate Bon,NASDAQ
GLCH,Gleacher & Company,NASDAQ
GLDC,Golden Enterprises,NASDAQ
GLDD,Great Lakes Dredge & Dock Corp.,NASDAQ
GLDI,Credit Suisse Ag,NASDAQ
GLNG,Golar Lng Limited,NASDAQ
GLPW,Global Power Equipment Group,NASDAQ
GLRE,Greenlight Capital Re,NASDAQ
GLUU,Glu Mobile,NASDAQ
GMAN,Gordmans Stores,NASDAQ
GMCR,Green Mountain Coffee Roasters,NASDAQ
GMETP,Geomet,NASDAQ
GMLP,Golar Lng Partners Lp,NASDAQ
GNCMA,General Communication,NASDAQ
GNMA,GNMA Bond Ishares,NASDAQ
GNMK,Genmark Diagnostics,NASDAQ
GNTX,Gentex Corp.,NASDAQ
GNVC,Genvec,NASDAQ
GOGO,Gogo,NASDAQ
GOLD,Randgold Resources Limited,NASDAQ
GOOD,Gladstone Commercial Corp.,NASDAQ
GOODN,Gladstone Commercial Corporatio,NASDAQ
GOODO,Gladstone Commercial Corp.,NASDAQ
GOODP,Gladstone Commercial Corp.,NASDAQ
GOOG,Google,NASDAQ
GPIC,Gaming Partners International Corp.,NASDAQ
GPOR,Gulfport Energy Corp.,NASDAQ
GPRC,Guanwei Recycling,NASDAQ
GPRE,Green Plains Renewable Energy,NASDAQ
GRFS,Grifols S.A.,NASDAQ
GRID,Nasdaq Clean Edge Smart Grid First Trust,NASDAQ
GRIF,Griffin Land & Nurseries,NASDAQ
GRMN,Garmin,NASDAQ
GROW,U.S. Global Investors,NASDAQ
GRPN,Groupon,NASDAQ
GRVY,Gravity Co.,NASDAQ
GSBC,Great Southern Bancorp,NASDAQ
GSIG,Gsi Group,NASDAQ
GSIT,Gsi Technology,NASDAQ
GSJK,Compressco Partners L.P.,NASDAQ
GSM,Globe Specialty Metals,NASDAQ
GSOL,Global Sources,NASDAQ
GSVC,Next Innovation Corp.,NASDAQ
GT,Goodyear Tire & Rubber Company,NASDAQ
GTAT,Gt Advanced,NASDAQ
GTIM,Good Times Restaurants,NASDAQ
GTIV,Gentiva Health Services,NASDAQ
GTLS,Chart Industries,NASDAQ
GTPPP,The Goodyear Tire & Rubber Co.,NASDAQ
GTWN,Georgetown Bancp Ma,NASDAQ
GTXI,Gtx,NASDAQ
GUID,Guidance Software,NASDAQ
GULF,Middle East Dividend Wisdomtree,NASDAQ
GURE,Gulf Resources,NASDAQ
GWPH,Gw Pharmaceuticals Plc Ads,NASDAQ
GYRO,Gyrodyne Company Of America,NASDAQ
HA,Hawaiian Holdings,NASDAQ
HAFC,Hanmi Financial Corp.,NASDAQ
HAIN,The Hain Celestial Group,NASDAQ
HALL,Hallmark Financial Services,NASDAQ
HALO,Halozyme Therapeutics,NASDAQ
HAS,Hasbro,NASDAQ
HAST,Hastings Entertainment,NASDAQ
HAUP,Hauppauge Digital,NASDAQ
HAWK,Blackhawk Network Holdings,NASDAQ
HAYN,Haynes International,NASDAQ
HBAN,Huntington Bancshares,NASDAQ
HBANP,Huntington Bancshares,NASDAQ
HBCP,Home Bancorp,NASDAQ
HBHC,Hancock Holding Company,NASDAQ
HBIO,Harvard Bioscience,NASDAQ
HBK,Hamilton Bancorp,NASDAQ
HBMD,Howard Bancorp MD,NASDAQ
